Seed_num,epsilon,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,CSP_X0_maj,CSP_X0_min,CSD_X0,CSP_X1_maj,CSP_X1_min,CSD_X1,CSP_X2_maj,CSP_X2_min,CSD_X2,CSP_X3_maj,CSP_X3_min,CSD_X3,CSP_X4_maj,CSP_X4_min,CSD_X4
1,0.4,0.8230270441246244,0.7523796573293445,0.07064738679527982,0.8764880952380952,0.879708097928437,-0.003220002690341728,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2,0.4,0.8257754684301685,0.7463688681830638,0.07940660024710466,0.8811097663159855,0.8746184550363936,0.006491311279591905,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3,0.4,0.8214882610425785,0.7576328177538668,0.06385544328871173,0.8794186591654946,0.8788927335640139,0.0005259256014806812,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
4,0.4,0.8180810639645345,0.752171552660152,0.0659095113043825,0.8718950600055819,0.881439661256175,-0.009544601250593088,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
5,0.4,0.822153010701166,0.759828831238299,0.06232417946286695,0.8769476253050498,0.8821905200184077,-0.005242894713357926,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
6,0.4,0.8183117605018662,0.7650870797893884,0.05322468071247777,0.8739448508722566,0.8849700322729368,-0.011025181400680206,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
7,0.4,0.8187111495790385,0.7553147716362639,0.06339637794277453,0.8746043567305902,0.8849224988257398,-0.010318142095149585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
8,0.4,0.8282061526168598,0.756312625250501,0.07189352736635879,0.8798536859876196,0.8854310742277547,-0.005577388240135095,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
9,0.4,0.8214512543664656,0.7514856834143706,0.06996557095209499,0.8812300169268384,0.88021071919377,0.0010192977330684139,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
10,0.4,0.8226316621856714,0.7512918139787871,0.07133984820688433,0.8781692766592095,0.8817883895131086,-0.0036191128538990425,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
11,0.4,0.8303521742586851,0.7578493464492656,0.07250282780941952,0.884334643458731,0.882939267501159,0.0013953759575719982,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
12,0.4,0.8234493797519008,0.7637574950033311,0.05969188474856968,0.8744002257973469,0.8922443376801648,-0.01784411188281787,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
13,0.4,0.8214455539705183,0.7610403684638309,0.06040518550668739,0.8784302706752833,0.8841082581540597,-0.005677987478776347,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
14,0.4,0.8234594337378063,0.7556487620078474,0.06781067172995892,0.8824574527772583,0.8834184858337204,-0.0009610330564621128,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
15,0.4,0.8236133122028526,0.7529810298102981,0.07063228239255448,0.8803522908273212,0.881211000693321,-0.0008587098659997849,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
16,0.4,0.8243781887755102,0.7682403433476395,0.0561378454278707,0.8851376838928706,0.8883075523202911,-0.003169868427420508,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
17,0.4,0.8203998111128601,0.7532218261584864,0.06717798495437366,0.8771032815840848,0.8812161206693377,-0.004112839085252951,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
18,0.4,0.824189723320158,0.7541496598639456,0.0700400634562125,0.8795796912776641,0.8831841733396137,-0.003604482061949632,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
19,0.4,0.8227999046029096,0.7542110227732112,0.06858888182969847,0.8759864712514093,0.878099173553719,-0.0021127023023097546,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0,0.3,0.8235106213065005,0.7528751002941964,0.07063552101230419,0.8770153730783652,0.8808864265927978,-0.003871053514432621,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1,0.3,0.8230270441246244,0.7523796573293445,0.07064738679527982,0.8764880952380952,0.879708097928437,-0.003220002690341728,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2,0.3,0.8257754684301685,0.7463688681830638,0.07940660024710466,0.8811097663159855,0.8746184550363936,0.006491311279591905,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3,0.3,0.8214882610425785,0.7576328177538668,0.06385544328871173,0.8794186591654946,0.8788927335640139,0.0005259256014806812,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
4,0.3,0.8180810639645345,0.752171552660152,0.0659095113043825,0.8718950600055819,0.881439661256175,-0.009544601250593088,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
5,0.3,0.822153010701166,0.759828831238299,0.06232417946286695,0.8769476253050498,0.8821905200184077,-0.005242894713357926,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
6,0.3,0.8183117605018662,0.7650870797893884,0.05322468071247777,0.8739448508722566,0.8849700322729368,-0.011025181400680206,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
7,0.3,0.8187111495790385,0.7553147716362639,0.06339637794277453,0.8746043567305902,0.8849224988257398,-0.010318142095149585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
8,0.3,0.8282061526168598,0.756312625250501,0.07189352736635879,0.8798536859876196,0.8854310742277547,-0.005577388240135095,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
9,0.3,0.8214512543664656,0.7514856834143706,0.06996557095209499,0.8812300169268384,0.88021071919377,0.0010192977330684139,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
10,0.3,0.8226316621856714,0.7512918139787871,0.07133984820688433,0.8781692766592095,0.8817883895131086,-0.0036191128538990425,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
11,0.3,0.8303521742586851,0.7578493464492656,0.07250282780941952,0.884334643458731,0.882939267501159,0.0013953759575719982,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
12,0.3,0.8234493797519008,0.7637574950033311,0.05969188474856968,0.8744002257973469,0.8922443376801648,-0.01784411188281787,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
13,0.3,0.8214455539705183,0.7610403684638309,0.06040518550668739,0.8784302706752833,0.8841082581540597,-0.005677987478776347,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
14,0.3,0.8234594337378063,0.7556487620078474,0.06781067172995892,0.8824574527772583,0.8834184858337204,-0.0009610330564621128,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
15,0.3,0.8236133122028526,0.7529810298102981,0.07063228239255448,0.8803522908273212,0.881211000693321,-0.0008587098659997849,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
16,0.3,0.8243781887755102,0.7682403433476395,0.0561378454278707,0.8851376838928706,0.8883075523202911,-0.003169868427420508,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
17,0.3,0.8203998111128601,0.7532218261584864,0.06717798495437366,0.8771032815840848,0.8812161206693377,-0.004112839085252951,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
18,0.3,0.824189723320158,0.7541496598639456,0.0700400634562125,0.8795796912776641,0.8831841733396137,-0.003604482061949632,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
19,0.3,0.8227999046029096,0.7542110227732112,0.06858888182969847,0.8759864712514093,0.878099173553719,-0.0021127023023097546,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0,0.2,0.8235106213065005,0.7528751002941964,0.07063552101230419,0.8770153730783652,0.8808864265927978,-0.003871053514432621,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1,0.2,0.8230270441246244,0.7523796573293445,0.07064738679527982,0.8764880952380952,0.879708097928437,-0.003220002690341728,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2,0.2,0.8257754684301685,0.7463688681830638,0.07940660024710466,0.8811097663159855,0.8746184550363936,0.006491311279591905,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3,0.2,0.8214882610425785,0.7576328177538668,0.06385544328871173,0.8794186591654946,0.8788927335640139,0.0005259256014806812,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
4,0.2,0.8180810639645345,0.752171552660152,0.0659095113043825,0.8718950600055819,0.881439661256175,-0.009544601250593088,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
5,0.2,0.822153010701166,0.759828831238299,0.06232417946286695,0.8769476253050498,0.8821905200184077,-0.005242894713357926,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
6,0.2,0.8183117605018662,0.7650870797893884,0.05322468071247777,0.8739448508722566,0.8849700322729368,-0.011025181400680206,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
7,0.2,0.8187111495790385,0.7553147716362639,0.06339637794277453,0.8746043567305902,0.8849224988257398,-0.010318142095149585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
8,0.2,0.8282061526168598,0.756312625250501,0.07189352736635879,0.8798536859876196,0.8854310742277547,-0.005577388240135095,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
9,0.2,0.8214512543664656,0.7514856834143706,0.06996557095209499,0.8812300169268384,0.88021071919377,0.0010192977330684139,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
10,0.2,0.8226316621856714,0.7512918139787871,0.07133984820688433,0.8781692766592095,0.8817883895131086,-0.0036191128538990425,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
11,0.2,0.8303521742586851,0.7578493464492656,0.07250282780941952,0.884334643458731,0.882939267501159,0.0013953759575719982,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
12,0.2,0.8234493797519008,0.7637574950033311,0.05969188474856968,0.8744002257973469,0.8922443376801648,-0.01784411188281787,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
13,0.2,0.8214455539705183,0.7610403684638309,0.06040518550668739,0.8784302706752833,0.8841082581540597,-0.005677987478776347,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
14,0.2,0.8234594337378063,0.7556487620078474,0.06781067172995892,0.8824574527772583,0.8834184858337204,-0.0009610330564621128,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
15,0.2,0.8236133122028526,0.7529810298102981,0.07063228239255448,0.8803522908273212,0.881211000693321,-0.0008587098659997849,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
16,0.2,0.8243781887755102,0.7682403433476395,0.0561378454278707,0.8851376838928706,0.8883075523202911,-0.003169868427420508,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
17,0.2,0.8203998111128601,0.7532218261584864,0.06717798495437366,0.8771032815840848,0.8812161206693377,-0.004112839085252951,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
18,0.2,0.824189723320158,0.7541496598639456,0.0700400634562125,0.8795796912776641,0.8831841733396137,-0.003604482061949632,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
19,0.2,0.8227999046029096,0.7542110227732112,0.06858888182969847,0.8759864712514093,0.878099173553719,-0.0021127023023097546,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0,0.1,0.8235106213065005,0.7528751002941964,0.07063552101230419,0.8770153730783652,0.8808864265927978,-0.003871053514432621,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1,0.1,0.8230270441246244,0.7523796573293445,0.07064738679527982,0.8764880952380952,0.879708097928437,-0.003220002690341728,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2,0.1,0.8257754684301685,0.7463688681830638,0.07940660024710466,0.8811097663159855,0.8746184550363936,0.006491311279591905,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3,0.1,0.8214882610425785,0.7576328177538668,0.06385544328871173,0.8794186591654946,0.8788927335640139,0.0005259256014806812,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
4,0.1,0.8180810639645345,0.752171552660152,0.0659095113043825,0.8718950600055819,0.881439661256175,-0.009544601250593088,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
5,0.1,0.822153010701166,0.759828831238299,0.06232417946286695,0.8769476253050498,0.8821905200184077,-0.005242894713357926,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
6,0.1,0.8183117605018662,0.7650870797893884,0.05322468071247777,0.8739448508722566,0.8849700322729368,-0.011025181400680206,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
7,0.1,0.8187111495790385,0.7553147716362639,0.06339637794277453,0.8746043567305902,0.8849224988257398,-0.010318142095149585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
8,0.1,0.8282061526168598,0.756312625250501,0.07189352736635879,0.8798536859876196,0.8854310742277547,-0.005577388240135095,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
9,0.1,0.8214512543664656,0.7514856834143706,0.06996557095209499,0.8812300169268384,0.88021071919377,0.0010192977330684139,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
10,0.1,0.8226316621856714,0.7512918139787871,0.07133984820688433,0.8781692766592095,0.8817883895131086,-0.0036191128538990425,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
11,0.1,0.8303521742586851,0.7578493464492656,0.07250282780941952,0.884334643458731,0.882939267501159,0.0013953759575719982,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
12,0.1,0.8234493797519008,0.7637574950033311,0.05969188474856968,0.8744002257973469,0.8922443376801648,-0.01784411188281787,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
13,0.1,0.8214455539705183,0.7610403684638309,0.06040518550668739,0.8784302706752833,0.8841082581540597,-0.005677987478776347,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
14,0.1,0.8234594337378063,0.7556487620078474,0.06781067172995892,0.8824574527772583,0.8834184858337204,-0.0009610330564621128,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
15,0.1,0.8236133122028526,0.7529810298102981,0.07063228239255448,0.8803522908273212,0.881211000693321,-0.0008587098659997849,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
16,0.1,0.8243781887755102,0.7682403433476395,0.0561378454278707,0.8851376838928706,0.8883075523202911,-0.003169868427420508,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
17,0.1,0.8203998111128601,0.7532218261584864,0.06717798495437366,0.8771032815840848,0.8812161206693377,-0.004112839085252951,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
18,0.1,0.824189723320158,0.7541496598639456,0.0700400634562125,0.8795796912776641,0.8831841733396137,-0.003604482061949632,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
19,0.1,0.8227999046029096,0.7542110227732112,0.06858888182969847,0.8759864712514093,0.878099173553719,-0.0021127023023097546,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
