Seed_num,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,CSP_X0_maj,CSP_X0_min,CSD_X0,CSP_X1_maj,CSP_X1_min,CSD_X1
0,0.815068493150685,0.7037037037037037,0.11136478944698125,0.897196261682243,0.8484848484848485,0.04871141319739447,0.8615384615384616,0.9285714285714286,-0.06703296703296702,0.7777777777777778,0.625,0.1527777777777778
1,0.8489208633093526,0.819672131147541,0.029248732161811564,0.9514563106796117,0.9459459459459459,0.005510364733665729,0.8653846153846154,0.8888888888888888,-0.02350427350427342,0.8390804597701149,0.7906976744186046,0.048382785351510305
2,0.7708333333333334,0.8035714285714286,-0.03273809523809523,0.8461538461538461,0.9166666666666666,-0.07051282051282048,0.9137931034482759,0.8571428571428571,0.05665024630541882,0.6744186046511628,0.7857142857142857,-0.11129568106312293
3,0.8633093525179856,0.7704918032786885,0.09281754923929708,0.94,0.85,0.08999999999999997,0.9454545454545454,0.9565217391304348,-0.011067193675889375,0.8095238095238095,0.6578947368421053,0.15162907268170422
4,0.8823529411764706,0.75,0.13235294117647056,0.9504950495049505,0.9230769230769231,0.027418126428027323,0.9583333333333334,0.96,-0.0016666666666665941,0.8409090909090909,0.6153846153846154,0.22552447552447552
5,0.8613138686131386,0.7777777777777778,0.08353609083536084,0.9514563106796117,0.918918918918919,0.0325373917606927,0.921875,0.8461538461538461,0.07572115384615385,0.8082191780821918,0.7297297297297297,0.07848944835246208
6,0.8602941176470589,0.765625,0.09466911764705888,0.9222222222222223,0.84,0.08222222222222231,0.9491525423728814,0.9523809523809523,-0.0032284100080709477,0.7922077922077922,0.6744186046511628,0.11778918755662948
7,0.8523489932885906,0.6470588235294118,0.2052901697591788,0.9174311926605505,0.8709677419354839,0.046463450725066635,0.9552238805970149,0.9166666666666666,0.03855721393034828,0.7682926829268293,0.5641025641025641,0.2041901188242652
8,0.8439716312056738,0.7288135593220338,0.11515807188363991,0.9038461538461539,0.8611111111111112,0.042735042735042694,0.8732394366197183,0.8333333333333334,0.039906103286384886,0.8142857142857143,0.6829268292682927,0.13135888501742154
9,0.8466666666666667,0.84,0.00666666666666671,0.9158878504672897,0.9090909090909091,0.00679694137638065,0.9365079365079365,1.0,-0.06349206349206349,0.7816091954022989,0.7777777777777778,0.003831417624521105
10,0.8013698630136986,0.7962962962962963,0.0050735667174023336,0.8691588785046729,0.8787878787878788,-0.009629000283205902,0.8305084745762712,1.0,-0.1694915254237288,0.7816091954022989,0.7380952380952381,0.04351395730706076
11,0.7923076923076923,0.7,0.09230769230769231,0.8877551020408163,0.8809523809523809,0.006802721088435382,0.8823529411764706,0.8,0.08235294117647052,0.7341772151898734,0.66,0.07417721518987341
12,0.8321678321678322,0.7894736842105263,0.04269414795730586,0.9215686274509803,0.8421052631578947,0.07946336429308565,0.9375,1.0,-0.0625,0.7468354430379747,0.7073170731707317,0.039518369867243
13,0.8486842105263158,0.8125,0.03618421052631582,0.9166666666666666,0.9375,-0.02083333333333337,0.9122807017543859,0.9333333333333333,-0.021052631578947434,0.8105263157894737,0.7575757575757576,0.05295055821371608
14,0.8492063492063492,0.6891891891891891,0.16001716001716004,0.9130434782608695,0.8333333333333334,0.07971014492753614,0.9107142857142857,0.8421052631578947,0.06860902255639101,0.8,0.6363636363636364,0.1636363636363637
15,0.8195488721804511,0.835820895522388,-0.016272023341936892,0.925531914893617,0.9130434782608695,0.012488436632747457,0.9491525423728814,1.0,-0.05084745762711862,0.7162162162162162,0.7555555555555555,-0.03933933933933931
16,0.7943262411347518,0.8135593220338984,-0.01923308089914655,0.875,0.9444444444444444,-0.06944444444444442,0.8793103448275862,0.8571428571428571,0.022167487684729092,0.7349397590361446,0.7894736842105263,-0.054533925174381714
17,0.8732394366197183,0.8275862068965517,0.045653229723166544,0.95,0.875,0.07499999999999996,0.9322033898305084,0.92,0.012203389830508393,0.8313253012048193,0.7575757575757576,0.07374954362906172
18,0.8108108108108109,0.7307692307692307,0.08004158004158013,0.9065420560747663,0.9090909090909091,-0.002548853016142716,0.9491525423728814,0.8181818181818182,0.13097072419106315,0.7191011235955056,0.6666666666666666,0.05243445692883897
19,0.8623188405797102,0.6935483870967742,0.16877045348293596,0.9,0.875,0.025000000000000022,0.9508196721311475,0.95,0.0008196721311475308,0.7922077922077922,0.5714285714285714,0.22077922077922085
