Seed_num,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,CSP_X0_maj,CSP_X0_min,CSD_X0,CSP_X1_maj,CSP_X1_min,CSD_X1
0,0.9641815235008103,0.9156666666666666,0.048514856834143694,0.9859524255478554,0.9673758865248226,0.0185765390230328,0.7304878048780488,0.27089337175792505,0.4595944331201237,1.0,1.0,0.0
1,0.9659163987138264,0.9172881355932203,0.048628263120606086,0.9873488372093023,0.9668109668109668,0.020537870398335545,0.7389162561576355,0.31843575418994413,0.4204805019676913,1.0,1.0,0.0
2,0.9623865110246433,0.9177215189873418,0.044664992037301565,0.9878413767302656,0.9658444022770398,0.021996974453225793,0.7063291139240506,0.328804347826087,0.37752476609796365,1.0,1.0,0.0
3,0.9620883534136546,0.9168081494057725,0.04528020400788213,0.9884328358208955,0.9598853868194842,0.028547449001411263,0.7104294478527607,0.2620481927710843,0.4483812550816764,1.0,1.0,0.0
4,0.9656396192934344,0.9229215752271962,0.04271804406623825,0.9899234931890278,0.968019093078759,0.02190440011026884,0.737037037037037,0.30606060606060603,0.430976430976431,1.0,1.0,0.0
5,0.9625240230621397,0.9169514695830485,0.04557255347909117,0.9875741839762612,0.9631425800193987,0.024431603956862502,0.7177322074788902,0.2894736842105263,0.4282585232683639,1.0,1.0,0.0
6,0.9654895666131621,0.9149659863945578,0.05052358021860426,0.9873488372093023,0.962000962000962,0.025347875208340365,0.7332506203473945,0.23076923076923078,0.5024813895781637,1.0,1.0,0.0
7,0.9593628088426528,0.9108681245858185,0.04849468425683434,0.9838285069575028,0.9606741573033708,0.02315434965413199,0.6774193548387096,0.23579545454545456,0.44162390029325505,1.0,1.0,0.0
8,0.9629871188651558,0.9124135660190978,0.05057355284605791,0.9864687088893065,0.9662447257383966,0.020223983150909897,0.710828025477707,0.29815303430079154,0.4126749911769154,1.0,1.0,0.0
9,0.9648387096774194,0.9424242424242424,0.022414467253176973,0.9895463879036774,0.9790176442536958,0.010528743649981687,0.7389221556886227,0.465625,0.27329715568862273,1.0,1.0,0.0
10,0.9661563255439162,0.915008431703204,0.051147893840712166,0.9879159695110615,0.9657831325301205,0.02213283698094104,0.7368421052631579,0.2653061224489796,0.47153598281417825,1.0,1.0,0.0
11,0.9637878545104951,0.9149880505291909,0.048799803981304235,0.9886469383956821,0.9601153291686689,0.028531609227013144,0.7080103359173127,0.23384615384615384,0.47416418207115885,1.0,1.0,0.0
12,0.9610920385810038,0.9099246642646577,0.051167374316346104,0.9867624810892587,0.9621421975992613,0.02462028348999734,0.7101096224116931,0.24863387978142076,0.4614757426302723,1.0,1.0,0.0
13,0.9635083226632523,0.9226557152635181,0.040852607399734175,0.9880996653030867,0.9682080924855492,0.019891572817537506,0.7233009708737864,0.29595015576323985,0.42735081511054657,1.0,1.0,0.0
14,0.9634966378482228,0.9001367989056087,0.0633598389426141,0.9886848451122241,0.9587978671837131,0.029886977928511027,0.7222898903775883,0.17746478873239438,0.5448251016451939,1.0,1.0,0.0
15,0.9655669442664958,0.9302802460697197,0.0352866981967761,0.9867060561299852,0.97252208047105,0.014183975658935144,0.7455621301775148,0.41379310344827586,0.33176902672923897,1.0,1.0,0.0
16,0.9648070061628284,0.9214380825565912,0.04336892360623723,0.9885874649204864,0.963963963963964,0.024623500956522437,0.7343941248470012,0.2826747720364742,0.451719352810527,1.0,1.0,0.0
17,0.9652665589660743,0.9083892617449665,0.05687729722110779,0.9891548242333582,0.959639126305793,0.029515697927565254,0.7488317757009346,0.24376731301939059,0.505064462681544,1.0,1.0,0.0
18,0.9614824405243567,0.9167502507522568,0.04473218977209992,0.9876612450925406,0.9672209026128266,0.020440342479714046,0.7017543859649122,0.30833333333333335,0.3934210526315789,1.0,1.0,0.0
19,0.9594682230869002,0.919053964023984,0.04041425906291618,0.987012987012987,0.964035497431107,0.022977489581880062,0.6936274509803921,0.2680722891566265,0.4255551618237656,1.0,1.0,0.0
