Seed_num,epsilon,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,CSP_X0_maj,CSP_X0_min,CSD_X0,CSP_X1_maj,CSP_X1_min,CSD_X1
0,50,0.23134328358208955,0.2878787878787879,-0.05653550429669835,0.2631578947368421,0.3181818181818182,-0.055023923444976086,0.1896551724137931,0.23684210526315788,-0.04718693284936479,0.2631578947368421,0.35714285714285715,-0.09398496240601506
1,50,0.12857142857142856,0.43333333333333335,-0.3047619047619048,0.06976744186046512,0.5294117647058824,-0.45964432284541723,0.13846153846153847,0.42105263157894735,-0.2825910931174089,0.12,0.45454545454545453,-0.33454545454545453
2,50,0.24113475177304963,0.4576271186440678,-0.21649236687101817,0.23809523809523808,0.3888888888888889,-0.1507936507936508,0.25,0.425,-0.175,0.2318840579710145,0.5263157894736842,-0.29443173150266966
3,50,0.12162162162162163,0.25,-0.12837837837837837,0.07142857142857142,0.2777777777777778,-0.20634920634920637,0.1323529411764706,0.2,-0.06764705882352942,0.1125,0.3181818181818182,-0.2056818181818182
4,50,0.2753623188405797,0.3387096774193548,-0.0633473585787751,0.2972972972972973,0.30434782608695654,-0.007050528789659227,0.3230769230769231,0.3488372093023256,-0.025760286225402496,0.2328767123287671,0.3157894736842105,-0.0829127613554434
5,50,0.18309859154929578,0.3275862068965517,-0.14448761534725593,0.18421052631578946,0.36363636363636365,-0.17942583732057418,0.13043478260869565,0.3333333333333333,-0.20289855072463767,0.2328767123287671,0.32,-0.0871232876712329
6,50,0.2517482517482518,0.3157894736842105,-0.06404122193595874,0.1891891891891892,0.30434782608695654,-0.11515863689776734,0.21311475409836064,0.22580645161290322,-0.012691697514542577,0.2804878048780488,0.4230769230769231,-0.14258911819887427
7,50,0.15789473684210525,0.208955223880597,-0.05106048703849175,0.08823529411764706,0.34615384615384615,-0.25791855203619907,0.15254237288135594,0.15217391304347827,0.00036845983787767156,0.16216216216216217,0.3333333333333333,-0.17117117117117114
8,50,0.136986301369863,0.2037037037037037,-0.06671740233384069,0.08108108108108109,0.2608695652173913,-0.1797884841363102,0.09333333333333334,0.25,-0.15666666666666668,0.18309859154929578,0.1111111111111111,0.07198748043818468
9,50,0.128,0.3333333333333333,-0.2053333333333333,0.12903225806451613,0.3448275862068966,-0.21579532814238045,0.13333333333333333,0.2631578947368421,-0.12982456140350876,0.12307692307692308,0.40540540540540543,-0.28232848232848234
10,50,0.13768115942028986,0.3387096774193548,-0.20102851799906496,0.2,0.4,-0.2,0.14285714285714285,0.32432432432432434,-0.1814671814671815,0.13333333333333333,0.36,-0.22666666666666666
11,50,0.2446043165467626,0.29508196721311475,-0.05047765066635215,0.21621621621621623,0.2608695652173913,-0.04465334900117507,0.13432835820895522,0.23076923076923078,-0.09644087256027556,0.3472222222222222,0.4090909090909091,-0.061868686868686906
12,50,0.10714285714285714,0.35,-0.24285714285714283,0.1,0.45,-0.35,0.08695652173913043,0.2894736842105263,-0.2025171624713959,0.1267605633802817,0.45454545454545453,-0.32778489116517284
13,50,0.23404255319148937,0.3050847457627119,-0.07104219257122252,0.23809523809523808,0.3888888888888889,-0.1507936507936508,0.2028985507246377,0.15625,0.046648550724637694,0.2638888888888889,0.48148148148148145,-0.21759259259259256
14,50,0.16428571428571428,0.26666666666666666,-0.10238095238095238,0.2,0.4,-0.2,0.08620689655172414,0.24242424242424243,-0.1562173458725183,0.21951219512195122,0.2962962962962963,-0.07678410117434506
15,50,0.11643835616438356,0.3148148148148148,-0.19837645865043127,0.044444444444444446,0.5333333333333333,-0.4888888888888889,0.1232876712328767,0.34375,-0.2204623287671233,0.1095890410958904,0.2727272727272727,-0.1631382316313823
16,50,0.18439716312056736,0.4067796610169492,-0.22238249789638181,0.1794871794871795,0.2857142857142857,-0.10622710622710621,0.15584415584415584,0.4594594594594595,-0.30361530361530364,0.21875,0.3181818181818182,-0.09943181818181818
17,50,0.19852941176470587,0.296875,-0.09834558823529413,0.19444444444444445,0.3333333333333333,-0.13888888888888887,0.10344827586206896,0.2413793103448276,-0.13793103448275862,0.2692307692307692,0.34285714285714286,-0.07362637362637364
18,50,0.1554054054054054,0.34615384615384615,-0.19074844074844075,0.13043478260869565,0.42857142857142855,-0.2981366459627329,0.1323529411764706,0.2222222222222222,-0.08986928104575162,0.175,0.625,-0.45
19,50,0.2517482517482518,0.3508771929824561,-0.09912894123420435,0.2926829268292683,0.3157894736842105,-0.023106546854942234,0.19402985074626866,0.4,-0.20597014925373136,0.3026315789473684,0.2727272727272727,0.02990430622009571
0,16,0.1791044776119403,0.30303030303030304,-0.12392582541836275,0.18421052631578946,0.36363636363636365,-0.17942583732057418,0.15517241379310345,0.2894736842105263,-0.13430127041742287,0.19736842105263158,0.32142857142857145,-0.12406015037593987
1,16,0.1357142857142857,0.4166666666666667,-0.28095238095238095,0.06976744186046512,0.5294117647058824,-0.45964432284541723,0.18461538461538463,0.39473684210526316,-0.21012145748987854,0.09333333333333334,0.45454545454545453,-0.3612121212121212
2,16,0.2553191489361702,0.5084745762711864,-0.2531554273350162,0.2619047619047619,0.5,-0.23809523809523808,0.2777777777777778,0.45,-0.17222222222222222,0.2318840579710145,0.631578947368421,-0.3996948893974065
3,16,0.13513513513513514,0.2692307692307692,-0.13409563409563408,0.11904761904761904,0.3333333333333333,-0.21428571428571427,0.10294117647058823,0.23333333333333334,-0.1303921568627451,0.1625,0.3181818181818182,-0.15568181818181817
4,16,0.21014492753623187,0.2903225806451613,-0.08017765310892944,0.2702702702702703,0.2608695652173913,0.009400705052878988,0.24615384615384617,0.27906976744186046,-0.032915921288014294,0.1780821917808219,0.3157894736842105,-0.1377072819033886
5,16,0.21830985915492956,0.3620689655172414,-0.14375910636231182,0.13157894736842105,0.36363636363636365,-0.2320574162679426,0.2318840579710145,0.3939393939393939,-0.16205533596837943,0.2054794520547945,0.32,-0.1145205479452055
