Seed_num,epsilon,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,CSP_X0_maj,CSP_X0_min,CSD_X0,CSP_X1_maj,CSP_X1_min,CSD_X1
0,50,0.815068493150685,0.7222222222222222,0.09284627092846276,0.9065420560747663,0.8181818181818182,0.08836023789294811,0.8461538461538461,0.9285714285714286,-0.08241758241758246,0.7901234567901234,0.65,0.1401234567901234
1,50,0.8129496402877698,0.7704918032786885,0.042457837009081345,0.9223300970873787,0.8648648648648649,0.05746523222251376,0.8269230769230769,0.8888888888888888,-0.06196581196581197,0.8045977011494253,0.7209302325581395,0.08366746859128582
2,50,0.7291666666666666,0.8214285714285714,-0.09226190476190477,0.7788461538461539,0.9166666666666666,-0.13782051282051277,0.8448275862068966,0.8571428571428571,-0.01231527093596052,0.6511627906976745,0.8095238095238095,-0.15836101882613507
3,50,0.7482014388489209,0.7540983606557377,-0.0058969218068167795,0.88,0.875,0.0050000000000000044,0.8545454545454545,0.9130434782608695,-0.058498023715415015,0.6785714285714286,0.6578947368421053,0.020676691729323293
4,50,0.8161764705882353,0.78125,0.03492647058823528,0.8910891089108911,0.8974358974358975,-0.006346788525006364,0.875,0.96,-0.08499999999999996,0.7840909090909091,0.6666666666666666,0.11742424242424243
5,50,0.8321167883211679,0.7936507936507936,0.03846599467037426,0.941747572815534,0.8378378378378378,0.10390973497769618,0.890625,0.8076923076923077,0.08293269230769229,0.7808219178082192,0.7837837837837838,-0.0029618659755645815
6,50,0.8382352941176471,0.765625,0.07261029411764708,0.8777777777777778,0.86,0.01777777777777778,0.9491525423728814,1.0,-0.05084745762711862,0.7532467532467533,0.6511627906976745,0.10208396254907881
7,50,0.8523489932885906,0.7058823529411765,0.14646664034741408,0.8899082568807339,0.9032258064516129,-0.01331754957087894,0.9253731343283582,0.9166666666666666,0.008706467661691586,0.7926829268292683,0.6410256410256411,0.15165728580362725
8,50,0.7801418439716312,0.7288135593220338,0.05132828464959738,0.8557692307692307,0.8611111111111112,-0.005341880341880434,0.8450704225352113,0.8888888888888888,-0.04381846635367759,0.7142857142857143,0.6585365853658537,0.05574912891986061
9,50,0.8133333333333334,0.86,-0.046666666666666634,0.8878504672897196,0.9393939393939394,-0.051543472104219834,0.8888888888888888,1.0,-0.11111111111111116,0.7586206896551724,0.8055555555555556,-0.046934865900383205
10,50,0.773972602739726,0.7592592592592593,0.014713343480466712,0.8504672897196262,0.8484848484848485,0.0019824412347776432,0.8135593220338984,1.0,-0.18644067796610164,0.7471264367816092,0.6904761904761905,0.056650246305418706
11,50,0.7615384615384615,0.6714285714285714,0.09010989010989012,0.8367346938775511,0.7619047619047619,0.0748299319727892,0.8235294117647058,0.75,0.07352941176470584,0.7215189873417721,0.64,0.0815189873417721
12,50,0.8041958041958042,0.7894736842105263,0.014722119985277837,0.9019607843137255,0.8421052631578947,0.059855521155830815,0.90625,0.9375,-0.03125,0.7215189873417721,0.7317073170731707,-0.010188329731398604
13,50,0.8157894736842105,0.8333333333333334,-0.01754385964912286,0.8796296296296297,0.9375,-0.05787037037037035,0.8771929824561403,0.9333333333333333,-0.056140350877193046,0.7789473684210526,0.7878787878787878,-0.008931419457735235
14,50,0.8015873015873016,0.7432432432432432,0.058344058344058425,0.8586956521739131,0.8958333333333334,-0.03713768115942029,0.8571428571428571,0.9473684210526315,-0.09022556390977443,0.7571428571428571,0.6727272727272727,0.08441558441558439
15,50,0.7894736842105263,0.746268656716418,0.04320502749410837,0.8829787234042553,0.8695652173913043,0.013413506012950993,0.8983050847457628,0.9545454545454546,-0.056240369799691825,0.7027027027027027,0.6444444444444445,0.058258258258258255
16,50,0.7588652482269503,0.7457627118644068,0.013102536362543549,0.8557692307692307,0.9166666666666666,-0.0608974358974359,0.8620689655172413,0.8095238095238095,0.05254515599343179,0.6867469879518072,0.7105263157894737,-0.023779327837666453
17,50,0.8309859154929577,0.8793103448275862,-0.04832442933462844,0.9,0.925,-0.025000000000000022,0.8983050847457628,0.96,-0.061694915254237204,0.7831325301204819,0.8181818181818182,-0.03504928806133634
18,50,0.8040540540540541,0.7115384615384616,0.09251559251559249,0.8785046728971962,0.8484848484848485,0.03001982441234774,0.9322033898305084,0.8636363636363636,0.06856702619414479,0.7191011235955056,0.6,0.11910112359550562
19,50,0.7898550724637681,0.6612903225806451,0.12856474988312294,0.85,0.85,0.0,0.9016393442622951,0.9,0.0016393442622950616,0.7012987012987013,0.5476190476190477,0.15367965367965364
0,16,0.7808219178082192,0.6666666666666666,0.11415525114155256,0.8878504672897196,0.8181818181818182,0.06966864910790138,0.7846153846153846,0.8571428571428571,-0.07252747252747249,0.7777777777777778,0.6,0.1777777777777778
1,16,0.7769784172661871,0.7377049180327869,0.03927349923340018,0.883495145631068,0.8378378378378378,0.045657307793230184,0.8269230769230769,0.8888888888888888,-0.06196581196581197,0.7471264367816092,0.6744186046511628,0.0727078321304464
2,16,0.7361111111111112,0.6964285714285714,0.039682539682539764,0.7788461538461539,0.8055555555555556,-0.026709401709401726,0.8448275862068966,0.7142857142857143,0.13054187192118227,0.6627906976744186,0.6904761904761905,-0.027685492801771905
3,16,0.7553956834532374,0.7704918032786885,-0.015096119825451115,0.88,0.9,-0.020000000000000018,0.8545454545454545,1.0,-0.1454545454545455,0.6904761904761905,0.631578947368421,0.05889724310776945
4,16,0.8235294117647058,0.78125,0.04227941176470584,0.900990099009901,0.8974358974358975,0.003554201574003546,0.8958333333333334,0.96,-0.0641666666666666,0.7840909090909091,0.6666666666666666,0.11742424242424243
5,16,0.8248175182481752,0.7777777777777778,0.047039740470397384,0.9320388349514563,0.8108108108108109,0.12122802414064549,0.875,0.8076923076923077,0.06730769230769229,0.7808219178082192,0.7567567567567568,0.02406516105146239
6,16,0.8455882352941176,0.75,0.09558823529411764,0.9,0.82,0.08000000000000007,0.9661016949152542,1.0,-0.03389830508474578,0.7532467532467533,0.627906976744186,0.12533977650256722
7,16,0.8456375838926175,0.7254901960784313,0.1201473878141861,0.8807339449541285,0.9354838709677419,-0.05474992601361339,0.9253731343283582,1.0,-0.07462686567164178,0.7804878048780488,0.6410256410256411,0.13946216385240773
8,16,0.7872340425531915,0.7457627118644068,0.041471330688784724,0.8653846153846154,0.8888888888888888,-0.02350427350427342,0.8309859154929577,0.8888888888888888,-0.05790297339593109,0.7428571428571429,0.6829268292682927,0.05993031358885015
9,16,0.7733333333333333,0.88,-0.10666666666666669,0.8504672897196262,0.9393939393939394,-0.0889266496743133,0.8412698412698413,1.0,-0.15873015873015872,0.7241379310344828,0.8333333333333334,-0.10919540229885061
10,16,0.7465753424657534,0.7777777777777778,-0.03120243531202438,0.8317757009345794,0.8787878787878788,-0.047012177853299364,0.7966101694915254,1.0,-0.2033898305084746,0.7126436781609196,0.7142857142857143,-0.0016420361247947435
11,16,0.7692307692307693,0.6571428571428571,0.11208791208791213,0.8367346938775511,0.7619047619047619,0.0748299319727892,0.8235294117647058,0.75,0.07352941176470584,0.7341772151898734,0.62,0.11417721518987345
12,16,0.7902097902097902,0.7719298245614035,0.018279965648386742,0.8921568627450981,0.8157894736842105,0.07636738906088758,0.90625,0.9375,-0.03125,0.6962025316455697,0.7073170731707317,-0.011114541525162003
13,16,0.8289473684210527,0.7916666666666666,0.037280701754386025,0.9166666666666666,0.9375,-0.02083333333333337,0.8771929824561403,0.9333333333333333,-0.056140350877193046,0.8,0.7272727272727273,0.07272727272727275
14,16,0.8333333333333334,0.6486486486486487,0.18468468468468469,0.9130434782608695,0.7916666666666666,0.12137681159420288,0.9464285714285714,0.8421052631578947,0.1043233082706767,0.7428571428571429,0.5818181818181818,0.1610389610389611
15,16,0.8045112781954887,0.7761194029850746,0.028391875210414086,0.8829787234042553,0.8478260869565217,0.03515263644773359,0.8983050847457628,0.9545454545454546,-0.056240369799691825,0.7297297297297297,0.6888888888888889,0.04084084084084083
16,16,0.7446808510638298,0.7627118644067796,-0.018031013342949875,0.8365384615384616,0.8888888888888888,-0.052350427350427275,0.8620689655172413,0.8095238095238095,0.05254515599343179,0.6626506024096386,0.7368421052631579,-0.07419150285351928
17,16,0.7676056338028169,0.8620689655172413,-0.09446333171442445,0.86,0.925,-0.06500000000000006,0.847457627118644,0.96,-0.11254237288135593,0.7108433734939759,0.7878787878787878,-0.07703541438481198
18,16,0.8040540540540541,0.75,0.05405405405405406,0.897196261682243,0.9090909090909091,-0.011894647408666081,0.9322033898305084,0.8636363636363636,0.06856702619414479,0.7191011235955056,0.6666666666666666,0.05243445692883897
19,16,0.8260869565217391,0.6612903225806451,0.164796633941094,0.88,0.825,0.05500000000000005,0.9180327868852459,0.9,0.0180327868852459,0.7532467532467533,0.5476190476190477,0.2056277056277056
0,8,0.8013698630136986,0.7037037037037037,0.0976661593099949,0.8878504672897196,0.7878787878787878,0.09997167941093177,0.8153846153846154,0.8571428571428571,-0.04175824175824172,0.7901234567901234,0.65,0.1401234567901234
1,8,0.8057553956834532,0.7540983606557377,0.05165703502771557,0.912621359223301,0.8648648648648649,0.0477564943584361,0.8846153846153846,0.8888888888888888,-0.004273504273504258,0.7586206896551724,0.6976744186046512,0.060946271050521195
2,8,0.75,0.7857142857142857,-0.0357142857142857,0.7884615384615384,0.8888888888888888,-0.1004273504273504,0.8620689655172413,0.9285714285714286,-0.06650246305418728,0.6744186046511628,0.7380952380952381,-0.06367663344407537
3,8,0.7482014388489209,0.7704918032786885,-0.022290364429767617,0.87,0.875,-0.0050000000000000044,0.8727272727272727,0.9565217391304348,-0.08379446640316213,0.6666666666666666,0.6578947368421053,0.00877192982456132
4,8,0.8308823529411765,0.765625,0.06525735294117652,0.8910891089108911,0.8717948717948718,0.019294237116019297,0.875,0.92,-0.04500000000000004,0.8068181818181818,0.6666666666666666,0.14015151515151514
5,8,0.8321167883211679,0.7936507936507936,0.03846599467037426,0.941747572815534,0.8378378378378378,0.10390973497769618,0.90625,0.8076923076923077,0.09855769230769229,0.7671232876712328,0.7837837837837838,-0.016660496112550938
6,8,0.8382352941176471,0.75,0.08823529411764708,0.8888888888888888,0.82,0.06888888888888889,0.9322033898305084,1.0,-0.06779661016949157,0.7662337662337663,0.627906976744186,0.13832678948958022
7,8,0.8322147651006712,0.6862745098039216,0.1459402552967496,0.8807339449541285,0.8709677419354839,0.009766203018644615,0.9253731343283582,0.9166666666666666,0.008706467661691586,0.7560975609756098,0.6153846153846154,0.14071294559099434
8,8,0.7730496453900709,0.7457627118644068,0.027286933525664137,0.8557692307692307,0.8611111111111112,-0.005341880341880434,0.8309859154929577,0.8888888888888888,-0.05790297339593109,0.7142857142857143,0.6829268292682927,0.03135888501742157
9,8,0.78,0.86,-0.07999999999999996,0.8411214953271028,0.9696969696969697,-0.12857547436986694,0.8571428571428571,1.0,-0.1428571428571429,0.7241379310344828,0.8055555555555556,-0.08141762452107282
10,8,0.7534246575342466,0.7962962962962963,-0.04287163876204969,0.822429906542056,0.9090909090909091,-0.086661002548853,0.8135593220338984,1.0,-0.18644067796610164,0.7126436781609196,0.7380952380952381,-0.02545155993431858
11,8,0.8,0.6857142857142857,0.11428571428571432,0.8673469387755102,0.7619047619047619,0.1054421768707483,0.8235294117647058,0.85,-0.026470588235294135,0.7848101265822784,0.62,0.16481012658227845
12,8,0.7832167832167832,0.7543859649122807,0.028830818304502515,0.8921568627450981,0.8157894736842105,0.07636738906088758,0.890625,0.9375,-0.046875,0.6962025316455697,0.6829268292682927,0.013275702377276932
13,8,0.8092105263157895,0.8541666666666666,-0.04495614035087714,0.8981481481481481,0.96875,-0.07060185185185186,0.8596491228070176,0.9333333333333333,-0.0736842105263158,0.7789473684210526,0.8181818181818182,-0.03923444976076562
14,8,0.7857142857142857,0.7162162162162162,0.06949806949806947,0.8586956521739131,0.8541666666666666,0.0045289855072464524,0.8571428571428571,0.8947368421052632,-0.03759398496240607,0.7285714285714285,0.6545454545454545,0.074025974025974
15,8,0.7819548872180451,0.746268656716418,0.035686230501627114,0.8829787234042553,0.8478260869565217,0.03515263644773359,0.864406779661017,0.9090909090909091,-0.04468412942989208,0.7162162162162162,0.6666666666666666,0.0495495495495496
16,8,0.75177304964539,0.7457627118644068,0.006010337780983255,0.8557692307692307,0.8888888888888888,-0.03311965811965811,0.8275862068965517,0.8095238095238095,0.01806239737274218,0.6987951807228916,0.7105263157894737,-0.011731135066582077
