Seed_num,epsilon,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,CSP_X0_maj,CSP_X0_min,CSD_X0,CSP_X1_maj,CSP_X1_min,CSD_X1
0,50,0.8493150684931506,0.7222222222222222,0.12709284627092843,0.9252336448598131,0.8787878787878788,0.04644576607193429,0.8923076923076924,0.9285714285714286,-0.036263736263736246,0.8148148148148148,0.65,0.16481481481481475
1,50,0.8705035971223022,0.819672131147541,0.05083146597476118,0.9514563106796117,0.9459459459459459,0.005510364733665729,0.9038461538461539,0.8333333333333334,0.07051282051282048,0.8505747126436781,0.813953488372093,0.036621224271585096
2,50,0.7847222222222222,0.8392857142857143,-0.05456349206349209,0.8557692307692307,0.9444444444444444,-0.0886752136752137,0.896551724137931,0.9285714285714286,-0.03201970443349755,0.7093023255813954,0.8095238095238095,-0.10022148394241415
3,50,0.8561151079136691,0.7377049180327869,0.11841018988088214,0.95,0.825,0.125,0.9454545454545454,0.9130434782608695,0.032411067193675924,0.7976190476190477,0.631578947368421,0.16604010025062665
4,50,0.8676470588235294,0.75,0.11764705882352944,0.9504950495049505,0.8717948717948718,0.07870017771007864,0.9375,0.96,-0.022499999999999964,0.8295454545454546,0.6153846153846154,0.21416083916083917
5,50,0.8394160583941606,0.7619047619047619,0.0775112964893987,0.9223300970873787,0.8648648648648649,0.05746523222251376,0.921875,0.8076923076923077,0.11418269230769229,0.7671232876712328,0.7297297297297297,0.03739355794150312
6,50,0.8823529411764706,0.75,0.13235294117647056,0.9444444444444444,0.84,0.10444444444444445,0.9322033898305084,1.0,-0.06779661016949157,0.8441558441558441,0.627906976744186,0.21624886741165805
7,50,0.8791946308724832,0.7058823529411765,0.17331227793130666,0.944954128440367,0.967741935483871,-0.022787807043504027,0.9552238805970149,0.9166666666666666,0.03855721393034828,0.8170731707317073,0.6410256410256411,0.17604752970606619
8,50,0.8226950354609929,0.7457627118644068,0.07693232359658608,0.9134615384615384,0.8888888888888888,0.024572649572649596,0.8732394366197183,0.8888888888888888,-0.015649452269170583,0.7714285714285715,0.6829268292682927,0.08850174216027873
9,50,0.8533333333333334,0.76,0.09333333333333338,0.9439252336448598,0.9090909090909091,0.034834324553950746,0.9206349206349206,0.9285714285714286,-0.00793650793650802,0.8045977011494253,0.6944444444444444,0.11015325670498088
10,50,0.815068493150685,0.8148148148148148,0.00025367833587019994,0.8785046728971962,0.8787878787878788,-0.0002832058906825363,0.864406779661017,1.0,-0.13559322033898302,0.7816091954022989,0.7619047619047619,0.019704433497537033
11,50,0.8153846153846154,0.7428571428571429,0.07252747252747249,0.8979591836734694,0.9285714285714286,-0.030612244897959218,0.8823529411764706,0.85,0.032352941176470584,0.7721518987341772,0.7,0.07215189873417727
12,50,0.9090909090909091,0.8245614035087719,0.08452950558213712,0.9607843137254902,0.8947368421052632,0.06604747162022706,0.96875,0.9375,0.03125,0.8607594936708861,0.7804878048780488,0.0802716887928373
13,50,0.868421052631579,0.7916666666666666,0.07675438596491235,0.9166666666666666,0.9375,-0.02083333333333337,0.9122807017543859,0.9333333333333333,-0.021052631578947434,0.8421052631578947,0.7272727272727273,0.1148325358851674
14,50,0.8412698412698413,0.7027027027027027,0.13856713856713854,0.9347826086956522,0.875,0.05978260869565222,0.9107142857142857,0.8421052631578947,0.06860902255639101,0.7857142857142857,0.6545454545454545,0.13116883116883116
15,50,0.8045112781954887,0.7910447761194029,0.013466502076085796,0.9148936170212766,0.8913043478260869,0.023589269195189666,0.9322033898305084,0.9545454545454546,-0.022342064714946153,0.7027027027027027,0.7111111111111111,-0.008408408408408397
16,50,0.8085106382978723,0.7457627118644068,0.0627479264334655,0.8846153846153846,0.9166666666666666,-0.03205128205128205,0.8793103448275862,0.9047619047619048,-0.02545155993431858,0.7590361445783133,0.6578947368421053,0.10114140773620794
17,50,0.8380281690140845,0.8103448275862069,0.02768334142787765,0.92,0.875,0.04500000000000004,0.9152542372881356,0.88,0.03525423728813559,0.7831325301204819,0.7575757575757576,0.025556772544724327
18,50,0.8445945945945946,0.75,0.09459459459459463,0.9252336448598131,0.9090909090909091,0.016142735768904015,0.9661016949152542,0.8636363636363636,0.10246533127889057,0.7640449438202247,0.6666666666666666,0.09737827715355807
19,50,0.8405797101449275,0.6935483870967742,0.14703132304815325,0.9,0.875,0.025000000000000022,0.9672131147540983,0.95,0.01721311475409837,0.7402597402597403,0.5714285714285714,0.1688311688311689
0,16,0.821917808219178,0.7037037037037037,0.11821410451547432,0.8878504672897196,0.8484848484848485,0.039365618804871105,0.8615384615384616,0.9285714285714286,-0.06703296703296702,0.7901234567901234,0.625,0.1651234567901234
1,16,0.8633093525179856,0.7704918032786885,0.09281754923929708,0.941747572815534,0.9459459459459459,-0.0041983731304119365,0.8846153846153846,0.8333333333333334,0.05128205128205121,0.8505747126436781,0.7441860465116279,0.10638866613205022
2,16,0.7708333333333334,0.8392857142857143,-0.06845238095238093,0.8653846153846154,0.9166666666666666,-0.05128205128205121,0.8793103448275862,0.8571428571428571,0.022167487684729092,0.6976744186046512,0.8333333333333334,-0.1356589147286822
3,16,0.8633093525179856,0.7540983606557377,0.10921099186224792,0.93,0.85,0.08000000000000007,0.9636363636363636,0.9130434782608695,0.05059288537549411,0.7976190476190477,0.6578947368421053,0.13972431077694236
4,16,0.8823529411764706,0.734375,0.14797794117647056,0.9504950495049505,0.8974358974358975,0.053059152069052984,0.9583333333333334,0.92,0.03833333333333333,0.8409090909090909,0.6153846153846154,0.22552447552447552
